date,open,high,low,close,volume,oi
11/26/1992,674.74,752.32,562.01,562.01,387633,0
11/27/1992,593.68,682.4,490.54,637.67,266915,0
11/30/1992,682.08,727.13,637.67,724.6,370655,0
12/01/1992,718.99,749.89,713.85,716.74,215404,0
12/02/1992,694.88,722.2,690.63,722.2,181421,0
12/03/1992,760.65,826.06,739.03,808.2,301014,0
12/04/1992,833.23,841.02,807.02,807.02,305753,0
12/07/1992,765.87,803.12,757.34,793.25,250742,0
12/08/1992,796.63,811.57,743.9,753.94,433660,0
12/09/1992,737.94,752.89,661.66,676.45,276204,0
12/10/1992,668.46,693.41,592.78,625.23,227439,0
12/11/1992,664.61,735.62,628.91,722.28,307490,0
12/14/1992,741.06,748.19,668.07,705.07,188141,0
12/15/1992,699.83,713.9,682.24,682.24,141703,0
12/16/1992,671.45,690.25,663.17,685.82,121331,0
12/17/1992,689.14,707.82,685.65,707.82,116802,0
12/18/1992,715.72,721.26,690.45,698.13,102336,0
12/21/1992,709.87,731.68,697.7,731.68,277037,0
12/22/1992,731.58,731.9,724.74,725.78,183322,0
12/23/1992,723.84,736.27,721.44,732.05,113159,0
12/24/1992,731.55,758.59,731.31,758.59,166752,0
12/25/1992,768.68,781.36,761.89,764.28,261687,0
12/28/1992,764.43,772.29,756.89,757.31,152167,0
12/29/1992,759.54,769.61,754.54,768.91,149864,0
12/30/1992,775.07,777.43,767.07,767.52,152735,0
12/31/1992,765.86,784.03,765.41,780.39,135511,0
01/04/1993,784.13,816.64,777.16,814.04,183850,0
01/05/1993,813.34,859.19,813.34,858.72,340098,0
01/06/1993,881,883.42,843.16,847.44,402871,0
01/07/1993,855.8,868.97,849.53,868.97,268447,0
01/08/1993,882.57,893.86,878.33,889.47,373432,0
01/11/1993,913.44,977.42,901.47,977.42,638851,0
01/12/1993,1001.93,1028.43,982.15,987.26,624399,0
01/13/1993,996.41,1024.05,973.3,1024.05,395307,0
01/14/1993,1053.91,1088.6,1036.03,1086.43,638404,0
01/15/1993,1083.6,1099.83,1054.46,1063.76,466303,0
01/18/1993,1067.98,1078.03,1052.8,1055.32,338369,0
01/19/1993,1053.52,1064.08,991.83,991.83,332610,0
01/20/1993,990.09,1050.11,984.74,1043.31,258376,0
01/21/1993,1051.6,1077.82,1046.18,1074.26,301864,0
01/22/1993,1074.36,1109.59,1073.64,1100.31,325643,0
01/27/1993,1126.37,1162.44,1113.57,1162.44,472632,0
01/28/1993,1182.39,1186.21,1146.9,1150.37,460101,0
01/29/1993,1156.84,1198.48,1140.24,1198.48,520097,0
02/01/1993,1242.35,1278.5,1222.18,1278.5,683441,0
02/02/1993,1292.4,1325.24,1291.99,1310.58,614413,0
02/03/1993,1321.63,1326.19,1265.7,1300.56,560566,0
02/04/1993,1323.13,1371.58,1297.46,1371.58,556916,0
02/05/1993,1371.34,1404.64,1325.85,1332.96,651564,0
02/08/1993,1339.59,1393.34,1334.19,1393.17,622541,0
02/09/1993,1427.33,1483.52,1426.48,1474.92,764792,0
02/10/1993,1500.52,1528.51,1448.07,1454.46,788796,0
02/11/1993,1495.92,1497.01,1364.67,1397.38,731658,0
02/12/1993,1378.2,1458.76,1352.27,1458.76,853779,0
02/15/1993,1544.1,1544.1,1499.1,1536.82,716437,0
02/16/1993,1555.15,1558.95,1504.36,1513.48,493707,0
02/17/1993,1515.25,1533.58,1502.88,1504,374017,0
02/18/1993,1503.72,1538.61,1497.79,1508.22,442316,0
02/19/1993,1471.56,1514.46,1441.07,1499.74,504569,0
02/22/1993,1487.84,1527.13,1453.31,1456.29,477999,0
02/23/1993,1420.63,1466.07,1346.15,1367.36,471463,0
02/24/1993,1310.04,1346.48,1196.47,1264.96,720960,0
02/25/1993,1271.2,1421.35,1261.76,1410.36,595583,0
02/26/1993,1436.99,1444.05,1320.89,1339.88,650262,0
03/01/1993,1328.22,1339.1,1199.73,1199.73,425901,0
03/02/1993,1207.57,1285.17,1186.34,1245.11,399956,0
03/03/1993,1263.74,1267.54,1220.03,1231.77,193539,0
03/04/1993,1231.92,1244.65,1131.29,1159.13,277967,0
03/05/1993,1116.41,1180.58,1026.18,1109.54,484992,0
03/08/1993,1133.52,1325.49,1133.46,1209.65,759314,0
03/09/1993,1160.13,1209.66,1129.81,1137.79,391658,0
03/10/1993,1099.52,1190.33,1089.36,1188.97,301790,0
03/11/1993,1219.47,1261.8,1196.25,1261.8,448178,0
03/12/1993,1280.37,1286.07,1231.39,1236.37,402110,0
03/15/1993,1226.66,1241.04,1171.73,1171.73,256755,0
03/16/1993,1167.91,1222.55,1155.1,1222.55,243174,0
03/17/1993,1238.8,1239.33,1193.59,1202.85,165707,0
03/18/1993,1203.2,1206.59,1171.43,1184.48,176715,0
03/19/1993,1188.37,1207.56,1171.73,1174.99,263663,0
03/22/1993,1148.29,1179.05,1036.92,1036.92,377138,0
03/23/1993,1035.6,1035.63,958.42,971.25,350248,0
03/24/1993,965.58,996.58,956.97,956.97,220169,0
03/25/1993,963.53,965.96,913.74,945.42,219465,0
03/26/1993,969.24,1039.76,945.93,1039.76,512568,0
03/29/1993,1008.4,1047.88,961.49,970.45,244217,0
03/30/1993,973.08,992.11,958.05,958.05,271616,0
03/31/1993,953.29,957.94,918.4,925.91,235056,0
04/01/1993,921.59,949.77,915.59,947.23,138294,0
04/02/1993,953.51,968.05,940.55,944.01,184978,0
04/05/1993,945.58,947.9,924.49,947.87,180060,0
04/06/1993,949.81,1064.87,949.05,1059.62,538943,0
04/07/1993,1108.64,1158.74,1076.45,1099.62,1019684,0
04/08/1993,1099.62,1238.87,1099.62,1238.87,1044269,0
04/09/1993,1322.07,1340.91,1236.46,1243.02,1069085,0
04/12/1993,1254.62,1276.41,1195.57,1203.54,638958,0
04/13/1993,1204.75,1297.84,1201.07,1297.36,668121,0
04/14/1993,1304.33,1341.19,1247.83,1272.39,880809,0
04/15/1993,1265.3,1298.34,1255.94,1278.84,597305,0
04/16/1993,1282.79,1287.08,1211.83,1214.75,651470,0
04/19/1993,1203.85,1241.86,1185.76,1223.22,478577,0
04/20/1993,1257.1,1257.1,1233.72,1235.52,450074,0
04/21/1993,1234.71,1243.47,1220.09,1222.56,280275,0
04/22/1993,1227.1,1267.35,1220.27,1267.35,344892,0
04/23/1993,1288.51,1295.76,1255.87,1260.25,556849,0
04/26/1993,1298.92,1345.73,1282.54,1345.61,774385,0
04/27/1993,1379.43,1391.42,1360.83,1363.44,911528,0
04/28/1993,1371.1,1382.83,1357.91,1372.5,688094,0
04/29/1993,1377.04,1392.62,1348.38,1349.68,502554,0
04/30/1993,1341.54,1363.11,1336.59,1358.78,399490,0
05/03/1993,1365.15,1380.5,1349.98,1352.24,595189,0
05/04/1993,1352.08,1365.92,1234.55,1241.16,712924,0
05/05/1993,1232.65,1273.13,1204.06,1246.82,460096,0
05/06/1993,1250.39,1250.39,1151.49,1162.92,465678,0
05/07/1993,1194.26,1210.78,1159.16,1199.81,432208,0
05/10/1993,1216.72,1221.98,1110.94,1128.29,397381,0
05/11/1993,1124.85,1138.49,1107.66,1136.74,241421,0
05/12/1993,1138.52,1160.51,1133.93,1140.19,248629,0
05/13/1993,1140.21,1177.28,1140.21,1177.28,193316,0
05/14/1993,1180.46,1201.44,1161.19,1167.47,257025,0
05/17/1993,1162.07,1162.07,1097.61,1140.04,194832,0
05/18/1993,1140.04,1148.34,1128.75,1130.26,194902,0
05/19/1993,1129.1,1147.22,1127.43,1147.22,117362,0
05/20/1993,1148.56,1175.2,1148.56,1165.4,243879,0
05/21/1993,1177.3,1178.54,1133.2,1143.97,153564,0
05/24/1993,1136.29,1143.97,1024.69,1026.13,386972,0
05/25/1993,1020.32,1020.32,965.29,997.95,301064,0
05/26/1993,1003.89,1008.55,992.94,995.45,202565,0
05/27/1993,1001.19,1001.63,942.21,963.61,253022,0
05/28/1993,962.21,980.96,959.25,972.77,218419,0
05/31/1993,975.05,980.03,930.64,935.48,341908,0
06/01/1993,935.9,935.9,859.48,928.58,275858,0
06/02/1993,958.61,1081.2,904.32,1081.2,998846,0
06/03/1993,1102.08,1177.91,961.32,1018.29,1103748,0
06/04/1993,1024.74,1031.03,981.89,1004.3,501040,0
06/07/1993,1006.26,1068.84,982.03,1064.98,449563,0
06/08/1993,1094.11,1101.69,1054.31,1074.58,1012363,0
06/09/1993,1071.33,1081.18,1053.32,1065.19,454705,0
06/10/1993,1069.36,1070.06,1040.38,1044.44,323044,0
06/11/1993,1043.94,1052.56,1024.2,1047,279582,0
06/14/1993,1046.07,1046.07,990.16,1000.43,421872,0
06/15/1993,998.7,1002.96,981.84,1001.61,233735,0
06/16/1993,1004.4,1013.81,997.33,1004.24,150297,0
06/17/1993,998.21,1016.23,998,998,134334,0
06/18/1993,994.2,1007.25,989.21,1005.98,148634,0
06/21/1993,1003.98,1003.98,967.74,977.61,175266,0
06/22/1993,972.1,987.07,971.63,981.13,163053,0
06/23/1993,981.4,991.21,980.53,986.02,136034,0
06/24/1993,985.62,993.8,974.17,980.17,137405,0
06/25/1993,979.93,1041.22,979.93,1006.64,224396,0
06/28/1993,1006.63,1010.52,983.97,1002.42,328364,0
06/29/1993,1008.23,1037.49,1002.61,1028.44,832428,0
06/30/1993,1037.89,1043.05,1003.86,1007.05,580651,0
07/01/1993,1000.8,1009.89,980.05,997.53,399043,0
07/02/1993,995.7,1002.87,986.98,986.98,264050,0
07/05/1993,976.67,980.92,946.87,952.31,286417,0
07/06/1993,938.42,938.42,895.69,897.64,326224,0
07/07/1993,897.22,909.93,869.65,903.79,233996,0
07/08/1993,904.46,909.11,895.62,896.16,120236,0
07/09/1993,896.16,896.24,865.31,868.57,174936,0
07/12/1993,855.5,855.5,828.55,845.52,433849,0
07/13/1993,853.66,870.05,853.66,870.05,284326,0
07/14/1993,870.05,870.05,833.08,836.39,308157,0
07/15/1993,833.89,847.3,830.61,838.7,179234,0
07/16/1993,841.62,849.66,839.28,846.87,190163,0
07/19/1993,846.87,849.04,836.71,836.98,336058,0
07/20/1993,835.79,838.34,803.22,808.21,194281,0
07/21/1993,809.53,820.07,808.2,811.74,162937,0
07/22/1993,812.1,815.53,804.1,815.53,148959,0
07/23/1993,816.08,818.55,811.47,813.54,202724,0
07/26/1993,810.07,810.07,787.8,787.81,245459,0
07/27/1993,788.19,798.85,777.73,791.62,148110,0
07/28/1993,792.88,818.06,791.23,798.33,439473,0
07/29/1993,801.16,810.63,801.16,806.67,259667,0
07/30/1993,810.09,901.12,810.09,881.07,1222136,0
08/02/1993,885.31,913.15,842.35,843.27,1327101,0
08/03/1993,842.29,853.35,830.67,832.72,307480,0
08/04/1993,833.4,855.86,823,850.54,343278,0
08/05/1993,853.71,863.94,842.72,849.3,538329,0
08/06/1993,841.39,860.73,841.39,855.52,524069,0
08/09/1993,866.65,887.45,861.34,885.27,1088235,0
08/10/1993,897.46,911.77,861.19,862.08,1438811,0
08/11/1993,862.4,883.02,861.78,883.02,435531,0
08/12/1993,896.74,917.96,893.51,917.04,1015689,0
08/13/1993,929.42,947.26,922.52,947.26,1332467,0
08/16/1993,969.9,1023.87,967.35,1023.87,1432882,0
08/17/1993,1042.42,1042.47,973.48,974.11,1542719,0
08/18/1993,974.11,988.14,947.93,947.93,642828,0
08/19/1993,944.58,980.43,944.47,968.51,448297,0
08/20/1993,973,977.39,937.99,946.54,451256,0
08/23/1993,933.72,937.3,888.68,893.23,497704,0
08/24/1993,878.09,902.3,873.13,894.44,342213,0
08/25/1993,904.74,921.21,904.74,911.4,285673,0
08/26/1993,913.27,914.15,896,903.91,170181,0
08/27/1993,903.47,903.77,886.3,894.59,411332,0
08/30/1993,901.09,911.18,884.51,899.27,231770,0
08/31/1993,895.76,909.72,893.99,895.68,169092,0
09/01/1993,898.01,900.18,886.57,893.97,245553,0
09/02/1993,894.27,901.39,893,901.39,171555,0
09/03/1993,907.89,926.11,905.71,922.69,323168,0
09/06/1993,940.46,947.53,933.74,947.53,497809,0
09/07/1993,947.12,947.12,908.29,909.04,345944,0
09/08/1993,907.98,918.26,896.56,909.13,263978,0
09/09/1993,911.95,914.79,900.82,901.66,237052,0
09/10/1993,887.83,908.91,887.65,903.56,171504,0
09/13/1993,895.62,895.62,873.55,879.24,295061,0
09/14/1993,875.14,879.93,865.61,876.62,138936,0
09/15/1993,876.38,903.24,876.25,880.78,100191,0
09/16/1993,885.02,885.79,874.35,875.08,114538,0
09/17/1993,874.51,883.17,868.74,881.41,142359,0
09/20/1993,875.97,878.23,865.74,875,177122,0
09/21/1993,875.13,896.68,875.13,890.23,266000,0
09/22/1993,891.05,892.32,881.04,881.24,179432,0
09/23/1993,882.68,888.82,881.68,884.02,172349,0
09/24/1993,873.16,915.06,864.38,875.81,467085,0
09/27/1993,876.61,884.3,876.39,880.98,312158,0
09/28/1993,886.11,898.15,883.92,898.15,559591,0
09/29/1993,904.76,909.84,885.46,886.12,488694,0
09/30/1993,887.13,896.58,883.55,890.27,524829,0
10/04/1993,895.69,901.37,891.33,892.55,563428,0
10/05/1993,894.37,896,885.04,885.86,357402,0
10/06/1993,886.33,891.13,879.42,885.04,436478,0
10/07/1993,887,934.4,880.99,887.62,1618615,0
10/08/1993,897.72,898.9,874.28,874.76,1195029,0
10/11/1993,872.95,879.68,866.93,868.38,635130,0
10/12/1993,868.48,875.62,866.85,871.42,554009,0
10/13/1993,874.36,879.29,854.79,859.7,607545,0
10/14/1993,858.33,859.48,848.53,855.04,417466,0
10/15/1993,855.67,862.54,854.97,856.92,268426,0
10/18/1993,852.82,852.82,835.25,835.25,554465,0
10/19/1993,839.2,846.39,836.77,839.6,576583,0
10/20/1993,843.58,846.78,837.97,843.85,691591,0
10/21/1993,846.25,846.43,831.87,832.25,742611,0
10/22/1993,827.75,844.5,818.81,818.81,1056350,0
10/25/1993,792.78,797.48,774.54,784.97,813707,0
10/26/1993,789.25,792.43,781.13,783.23,995521,0
10/27/1993,787.79,789.41,776.41,778.38,901031,0
10/28/1993,779.64,829.1,778.27,824.66,1160734,0
10/29/1993,834.51,834.79,809.8,814.82,999240,0
11/01/1993,801.86,823.25,801.86,816.71,646971,0
11/02/1993,821.85,824.49,810.81,812.67,549003,0
11/03/1993,812.63,814.74,804.73,805.71,571874,0
11/04/1993,804.66,806.66,793.32,804.26,504402,0
11/05/1993,804.26,816.4,803.03,814.39,518531,0
11/08/1993,833.26,836.99,819.09,836.99,818185,0
11/09/1993,840.89,846.15,834.75,846.15,679881,0
11/10/1993,848.45,856.77,828.66,833.17,1169090,0
11/11/1993,836.55,851.44,836.55,848.27,1114973,0
11/12/1993,858.2,868.91,858.2,865.97,983109,0
11/15/1993,875.8,893.42,875.8,890.46,1354358,0
11/16/1993,890.92,891.43,876.61,880.33,1278614,0
11/17/1993,881.93,894.96,881.93,887.65,1062975,0
11/18/1993,895.69,903.28,892.41,903.07,877493,0
11/19/1993,907.41,924.67,904.6,924.67,1620731,0
11/22/1993,924.67,954.35,898.49,949.77,1884341,0
11/23/1993,955.82,971.46,949.82,957.95,2135691,0
11/24/1993,955.24,963.62,945.43,953.23,1893822,0
11/25/1993,959.9,992.89,959.9,986.69,2354818,0
11/26/1993,986.69,1011.76,963.46,965.39,1918993,0
11/29/1993,968.44,974.85,956.34,972.96,1386637,0
11/30/1993,984.54,990.4,979.08,984.93,1603177,0
12/01/1993,993.67,993.74,971.49,974.8,1217881,0
12/02/1993,974.35,980.94,964.43,972.8,778228,0
12/03/1993,975.65,982.1,970.1,980.67,806229,0
12/06/1993,986.12,1004.01,979.72,995.72,2062968,0
12/07/1993,1006.7,1022.34,1006.7,1022.34,2402835,0
12/08/1993,1044.85,1044.85,1004.02,1009.67,2223643,0
12/09/1993,1016.78,1016.78,969.95,984.9,1246421,0
12/10/1993,986.02,994.48,957.65,978.57,1284583,0
12/13/1993,982.38,982.38,947.83,950.77,986699,0
12/14/1993,942.01,953.67,914.95,925.2,920584,0
12/15/1993,926.05,940.61,903.82,940.61,988407,0
12/16/1993,941.43,948.36,908.08,908.08,979969,0
12/17/1993,884.47,913.33,884.47,901.7,902744,0
12/20/1993,823.77,836.04,750.46,783.79,1319581,0
12/21/1993,786.82,840.34,778.93,840.34,1239165,0
12/22/1993,837.54,852.63,819.68,821.19,2060196,0
12/23/1993,820.54,839.41,820.54,833.77,1031247,0
12/24/1993,841.66,845.07,828.81,834.39,918481,0
12/27/1993,841.49,843.97,837.83,839.9,1004940,0
12/28/1993,851.38,854.65,836.17,839.57,1438026,0
12/29/1993,839.56,839.56,820.06,821.16,937012,0
12/30/1993,819.14,835.21,816.36,826.23,739747,0
12/31/1993,829.16,834.86,825.46,833.8,697063,0
01/03/1994,837.7,840.65,831.66,833.9,1010056,0
01/04/1994,835.97,836.97,829.89,832.69,652743,0
01/05/1994,829.3,847.05,823.1,846.98,894121,0
01/06/1994,850.78,869.33,850.78,869.33,1845117,0
01/07/1994,875.18,883.99,873.01,879.64,1686884,0
01/10/1994,891.99,900.3,889.73,900.3,1875951,0
01/11/1994,903.54,907.09,884,891.79,1368500,0
01/12/1994,891.83,900.23,885.88,888.04,1274299,0
01/13/1994,889.02,899.14,888.8,897.46,807921,0
01/14/1994,900.13,900.99,842.62,849.23,2429254,0
01/17/1994,861.34,868.88,856.5,859.28,1083501,0
01/18/1994,859.3,859.3,826.01,835.06,952694,0
01/19/1994,835.08,835.08,794.17,807.5,961660,0
01/20/1994,791,804.25,777.83,802.61,897650,0
01/21/1994,800.55,815.75,794.97,812.88,831843,0
01/24/1994,830.16,839.2,824.42,839.2,1252907,0
01/25/1994,838.06,842.04,815.23,815.89,1397286,0
01/26/1994,828.34,828.4,810.32,812.41,854492,0
01/27/1994,813.54,819.79,813.54,818.6,387437,0
01/28/1994,818.32,818.34,795.07,799.26,968163,0
01/31/1994,781.54,781.74,760.78,770.25,812960,0
02/01/1994,770.25,770.28,750.61,755.15,491702,0
02/02/1994,753.1,772.2,753.1,772.2,582879,0
02/03/1994,775.2,792.52,775.2,780.17,1066853,0
02/04/1994,784.06,797.88,782.34,797.86,1419538,0
02/14/1994,813.95,818.57,779.09,779.91,1149078,0
02/15/1994,775.85,777.42,761.64,772.76,643441,0
02/16/1994,775.14,779.25,773.13,776.1,538945,0
02/17/1994,773.67,774.48,763.81,768.57,514818,0
02/18/1994,768.13,771.8,765.89,769.18,430361,0
02/21/1994,769.94,769.94,752.62,754.41,449855,0
02/22/1994,751.68,772.82,749.74,768.17,647103,0
02/23/1994,768.52,769.96,757.24,759.71,402096,0
02/24/1994,761.41,761.41,749.63,758.84,1472418,0
02/25/1994,767.57,787.67,765.45,787.42,2347516,0
02/28/1994,785.82,795.2,770.98,770.98,2850034,0
03/01/1994,771.52,775.68,756.63,757.29,1227367,0
03/02/1994,755.53,760.44,740.63,742.06,1291178,0
03/03/1994,739.39,745.71,727.99,734.45,1002258,0
03/04/1994,729.14,735.97,724.33,726.3,1135285,0
03/07/1994,718.35,718.79,714.05,718.4,307824,0
03/08/1994,721.65,728.76,705.65,711.27,1712448,0
03/09/1994,715.87,722.04,710,716.11,2695066,0
03/10/1994,717.72,741.44,694.03,698.89,2940279,0
03/11/1994,700.32,717.95,694.32,717.38,3169069,0
03/14/1994,774.77,788.42,751.2,788.42,4827181,0
03/15/1994,800.76,800.94,766.6,772.76,4687746,0
03/16/1994,767.66,793.87,766.65,793.87,3699463,0
03/17/1994,805.41,807.52,772.09,776.04,3455372,0
03/18/1994,777.05,781.18,753.06,765.22,2566185,0
03/21/1994,755.86,757.55,731.05,731.62,1679037,0
03/22/1994,726.16,739.32,724.38,739.31,1309988,0
03/23/1994,739.38,740.38,723.89,725.21,1986507,0
03/24/1994,725.2,735.49,719.82,724.3,2825216,0
03/25/1994,732.61,737.16,714.59,719.05,2314904,0
03/28/1994,702.42,709.19,696.52,702.23,1986218,0
03/29/1994,706.37,711.48,700.52,706.91,2201980,0
03/30/1994,710.35,714.1,703.99,706.34,2023568,0
03/31/1994,709.91,713.6,701.46,704.46,2496753,0
04/01/1994,704.93,705.41,691.86,698.84,1654987,0
04/04/1994,698.19,700.21,692.51,694.38,2181421,0
04/05/1994,695.2,698.59,681.02,682.75,1503539,0
04/06/1994,682.23,683.48,675.57,679.74,1097687,0
04/07/1994,678.11,684.55,674.72,677.31,1188220,0
04/08/1994,678.13,680.57,675.25,678.85,914266,0
04/11/1994,668.85,670.27,657.1,659.05,1173086,0
04/12/1994,655.34,665.81,652.56,665.61,1078185,0
04/13/1994,673.6,674.5,654.94,656.79,1548426,0
04/14/1994,651.82,654.57,634.58,636.08,1630720,0
04/15/1994,630.57,630.83,592.31,626.79,2369345,0
04/18/1994,619.51,619.53,597.73,604.15,1587921,0
04/19/1994,597.78,600.66,571.44,572.73,1710162,0
04/20/1994,560.79,563.24,536.87,540.24,1814450,0
04/21/1994,536.34,588,536.34,582.43,2191990,0
04/22/1994,586.83,599.01,563.79,566.07,3213060,0
04/25/1994,566.63,572.39,555.76,560.8,1931556,0
04/26/1994,565.47,579.91,565.47,579.72,1423889,0
04/27/1994,590.99,598.58,583.29,598.5,2916956,0
04/28/1994,605.98,616.09,593.81,599.63,3579686,0
04/29/1994,598.35,610.95,585.77,592.56,2604835,0
05/03/1994,593.94,605.77,588.95,605.77,1400761,0
05/04/1994,615.81,620.94,610.38,619.58,2380003,0
05/05/1994,608.36,609.85,585.23,590.87,1907679,0
05/06/1994,589.23,592.75,575.25,585.8,1776204,0
05/09/1994,587.94,588.38,576.94,581.7,1749043,0
05/10/1994,584.77,595.42,584.54,595.38,1716041,0
05/11/1994,603.27,606.73,589.64,591.18,2548720,0
05/12/1994,586.15,593.7,580.39,582.16,1844336,0
05/13/1994,582.51,590.4,575.28,590.39,1466810,0
05/16/1994,597.12,597.12,588.48,592.57,2653975,0
05/17/1994,592.29,594.98,589.53,592.02,1637435,0
05/18/1994,590.32,591.61,581.73,583.32,1945166,0
05/19/1994,578.8,590.63,576.85,590.54,1231949,0
05/20/1994,592.38,597.72,588.37,594.22,2057304,0
05/23/1994,594.52,597.15,586.39,587.65,1585670,0
05/24/1994,586.5,590.52,586.5,590.46,1047124,0
05/25/1994,591.23,592.85,585.15,586.76,1076634,0
05/26/1994,586.09,587.16,575.93,577.46,1099491,0
05/27/1994,572.97,574.78,566.37,573.36,1299107,0
05/30/1994,565.63,565.87,543.19,544.26,6412940,0
05/31/1994,538.45,556.28,537.78,556.26,3108228,0
06/01/1994,554.08,556.9,543.88,545.05,2250024,0
06/02/1994,543.3,548.12,543.1,546.58,1835763,0
06/03/1994,547.21,555.39,547.15,548.75,1757666,0
06/06/1994,549.03,549.66,540.99,542.97,1169550,0
06/07/1994,541.16,541.25,527.93,529.76,586253,0
06/08/1994,526.4,535.52,522.85,533.56,805043,0
06/09/1994,534.24,536.89,521.02,523,931669,0
06/10/1994,519.84,521.84,512.03,514.54,784703,0
06/13/1994,505.54,505.68,491.61,492.03,707644,0
06/14/1994,492.45,497.8,487.26,490.75,751739,0
06/15/1994,492.84,498.71,491.18,496.11,829897,0
06/16/1994,498.11,506.4,494.94,506.36,797724,0
06/17/1994,509.09,528.45,504.13,527.85,1842022,0
06/20/1994,523.37,531.11,500.46,502.43,1858213,0
06/21/1994,498.56,501.24,494.81,498.07,636656,0
06/22/1994,499.14,509.19,499.14,505.18,556087,0
06/23/1994,507.03,507.92,498.57,500.39,624638,0
06/24/1994,499.91,500.5,490.68,492.33,599505,0
06/27/1994,483.45,483.9,471.03,472.1,661367,0
06/28/1994,470.54,472.95,468.77,469.95,387833,0
06/29/1994,472.48,475.38,466.97,468.2,343038,0
06/30/1994,466.35,471.18,458.74,469.29,475173,0
07/01/1994,469.27,469.43,457.51,458.37,528995,0
07/04/1994,446.23,446.86,438.12,438.58,519699,0
07/05/1994,437.64,443.86,436.22,443.61,438989,0
07/06/1994,444.59,445.05,430.77,431.71,562537,0
07/07/1994,428.3,430.58,423.03,425.98,441382,0
07/08/1994,426.25,438.06,425.9,437.75,596502,0
07/11/1994,436.54,436.54,427.08,428.15,660753,0
07/12/1994,427.62,431.15,427.23,429.21,322477,0
07/13/1994,430.55,437.66,430.4,437.62,461652,0
07/14/1994,437.53,440.59,430.57,431.8,790636,0
07/15/1994,431.01,431.05,413,413.93,696118,0
07/18/1994,405.61,406.64,397.47,398.96,450040,0
07/19/1994,398.9,403.49,393.06,400.48,388639,0
07/20/1994,401.98,402.59,393.14,393.87,334605,0
07/21/1994,390.94,390.99,380.72,380.9,519747,0
07/22/1994,378.19,378.23,362.29,363.73,782751,0
07/25/1994,357.4,375.39,354.5,375.39,940691,0
07/26/1994,376.76,388.8,372.11,388.75,1693893,0
07/27/1994,387.81,392.17,369.04,371.1,1834646,0
07/28/1994,366.55,367.72,339.04,339.81,1280774,0
07/29/1994,335.45,338.96,325.89,333.92,1183388,0
08/01/1994,394.87,448.91,377.97,445.64,6203991,0
08/02/1994,451.18,494.81,431.58,432.61,9188949,0
08/03/1994,438.52,523.03,434.11,522.98,8344837,0
08/04/1994,558.69,592.98,522.98,562.77,17575994,0
08/05/1994,579.47,683.04,579.47,683.04,17730586,0
08/08/1994,720.48,754.67,671.67,711.8,15876782,0
08/09/1994,715.54,715.54,608.68,621.58,9620500,0
08/10/1994,619.34,739.66,597.26,739.66,14283869,0
08/11/1994,765.32,768.08,684.53,689.31,16929738,0
08/12/1994,676.07,731.02,675.28,689.66,7254857,0
08/15/1994,671.1,691.22,654.22,665.88,4551259,0
08/16/1994,670,713.9,668,693.01,7200028,0
08/17/1994,703.88,725.04,693.02,725.04,5418758,0
08/18/1994,734.84,772.32,726.09,748.56,13240724,0
08/19/1994,750.67,760.27,707.02,713.85,8427972,0
08/22/1994,680.07,697.55,668.72,681.8,4689260,0
08/23/1994,694.71,714.62,673.67,714.61,4099113,0
08/24/1994,718.61,727.41,704.67,705.71,5104219,0
08/25/1994,704.47,724.15,704.47,722.23,4022221,0
08/26/1994,728.26,728.76,707.41,707.41,4949756,0
08/29/1994,716.87,717.95,706.52,710.68,3753917,0
08/30/1994,715.45,763.07,715.45,756.2,8119895,0
08/31/1994,771.33,787.22,761.93,785.33,10734819,0
09/01/1994,785.61,813.42,785.56,790.19,8635737,0
09/02/1994,796.69,830.2,796.69,830.18,6685557,0
09/05/1994,871.16,940.76,868.15,940.61,18384264,0
09/06/1994,973.28,1008.01,936.81,1004.92,14313953,0
09/07/1994,977.3,1016.38,919.84,931.57,11867308,0
